  -5.301309839400000E-02   1.555682862700000E+00   2.877792465200000E-01   2.955247911600000E-01   1.499999124100000E+00  -1.300604078700000E-24  -1.311309639500000E-23   2.000000000000000E-01
  -5.300346018000000E-02   1.555679153000000E+00   2.877671377600000E-01   2.955170596700000E-01   1.499999123000000E+00   7.224391893600001E-23   5.117508482400000E-22   2.000020628700000E-01
  -5.297854847500000E-02   1.555680905200000E+00   2.877728575600000E-01   2.955207108300000E-01   1.499999123500000E+00   6.491899691300000E-22   1.757116944100000E-22   2.000073740100000E-01
  -5.295364524800000E-02   1.555682657500000E+00   2.877785767500000E-01   2.955243635600000E-01   1.499999124000000E+00  -7.380167721400000E-22  -7.285013965400000E-23   2.000126862500000E-01
  -5.292873829000000E-02   1.555684410000000E+00   2.877842965700000E-01   2.955280164000000E-01   1.499999124600000E+00  -1.242984654800000E-22  -5.699738077800000E-22   2.000179988500000E-01
  -5.290381825000000E-02   1.555686163300000E+00   2.877900190600000E-01   2.955316706300000E-01   1.499999125100000E+00   1.103138147800000E-21   1.298447505400000E-22   2.000233138000000E-01
  -5.287884943600000E-02   1.555687919900000E+00   2.877957524800000E-01   2.955353315500000E-01   1.499999125600000E+00   1.698795854100000E-22  -1.645840273500000E-22   2.000286387000000E-01
  -5.285369228200000E-02   1.555689689700000E+00   2.878015290700000E-01   2.955390197200000E-01   1.499999126100000E+00  -2.571644950500000E-24   9.359136411200000E-23   2.000340033300000E-01
  -5.282777998100000E-02   1.555691512500000E+00   2.878074788600000E-01   2.955428181500000E-01   1.499999126600000E+00  -2.041540000200000E-21   6.099421470400000E-22   2.000395285200000E-01
  -5.279894553300000E-02   1.555693540700000E+00   2.878140990400000E-01   2.955470441700000E-01   1.499999127200000E+00  -1.902460798500000E-22  -5.142218159700000E-23   2.000456762100000E-01
  -5.275960340400000E-02   1.555696307800000E+00   2.878231314800000E-01   2.955528093800000E-01   1.499999128000000E+00   9.712429188700000E-22  -1.036014179200000E-22   2.000540632200000E-01
  -5.268945751600000E-02   1.555701240900000E+00   2.878392344400000E-01   2.955630857300000E-01   1.499999129400000E+00   6.741263260700000E-22   1.299433896500000E-22   2.000690143300000E-01
  -5.255018546100000E-02   1.555711033000000E+00   2.878712009600000E-01   2.955834786600000E-01   1.499999132300000E+00  -6.320910547700000E-23  -2.045732245300000E-23   2.000986890700000E-01
  -5.227157018800000E-02   1.555730612600000E+00   2.879351285200000E-01   2.956242328400000E-01   1.499999137900000E+00   6.759707488900000E-25  -1.967030211400000E-24   2.001580126800000E-01
  -5.171402051300000E-02   1.555769756500000E+00   2.880629696600000E-01   2.957056194300000E-01   1.499999149100000E+00  -1.713766461400000E-23   8.543774668400000E-24   2.002765634800000E-01
  -5.059763521200000E-02   1.555847982500000E+00   2.883185968700000E-01   2.958679070400000E-01   1.499999171000000E+00   5.311418307100000E-23   3.095604825000000E-24   2.005132813400000E-01
  -4.835964463300000E-02   1.556004191200000E+00   2.888296393600000E-01   2.961905520700000E-01   1.499999213100000E+00   1.936178784400000E-22   9.807838354200000E-23   2.009851969600000E-01
  -4.386217123700000E-02   1.556315658900000E+00   2.898509404500000E-01   2.968282159200000E-01   1.499999290900000E+00   4.746252691900000E-22  -5.589890062800000E-22   2.019230659500000E-01
  -3.833159755700000E-02   1.556694212700000E+00   2.910963846200000E-01   2.975930779800000E-01   1.499999375500000E+00  -8.764140253800000E-22  -1.784589696000000E-21   2.030574579500000E-01
  -3.275427202900000E-02   1.557071020000000E+00   2.923406270800000E-01   2.983433744000000E-01   1.499999450000000E+00  -2.227453320000000E-21  -1.316124491300000E-21   2.041807388400000E-01
  -2.712777311700000E-02   1.557446156100000E+00   2.935838538700000E-01   2.990794268500000E-01   1.499999515500000E+00  -1.903608254400000E-22   4.228901342700000E-22   2.052933195200000E-01
  -2.144964090700000E-02   1.557819692600000E+00   2.948262384300000E-01   2.998015417400000E-01   1.499999573100000E+00  -3.235466014500000E-21  -1.226227029200000E-21   2.063955970500000E-01
  -1.571740359700000E-02   1.558191694000000E+00   2.960679315800000E-01   3.005100054100000E-01   1.499999623900000E+00   2.189758268600000E-21   1.783337017100000E-21   2.074879498300000E-01
  -9.928594852700000E-03   1.558562218000000E+00   2.973090615100000E-01   3.012050853300000E-01   1.499999668600000E+00   4.226850762800000E-21   5.577363272000000E-22   2.085707351700000E-01
  -4.080748108400000E-03   1.558931315300000E+00   2.985497321600000E-01   3.018870304900000E-01   1.499999708000000E+00  -5.123203209900000E-22  -2.443478890600000E-22   2.096442913000000E-01
   1.828597615000000E-03   1.559299029000000E+00   2.997900218000000E-01   3.025560718600000E-01   1.499999742700000E+00   1.524772173000000E-21  -1.258190342100000E-21   2.107089372800000E-01
   7.801890213400000E-03   1.559665394700000E+00   3.010299818300000E-01   3.032124231400000E-01   1.499999773300000E+00   1.737328780300000E-22   6.925825201300000E-22   2.117649726700000E-01
   1.384156138800000E-02   1.560030439700000E+00   3.022696354200000E-01   3.038562812500000E-01   1.499999800200000E+00  -4.565438206000000E-21   1.022565406100000E-22   2.128126781200000E-01
   1.995001219400000E-02   1.560394183400000E+00   3.035089764900000E-01   3.044878272200000E-01   1.499999823900000E+00   7.636049655100001E-21  -5.939485573100000E-22   2.138523141100000E-01
   2.612962094300000E-02   1.560756636100000E+00   3.047479665900000E-01   3.051072259400000E-01   1.499999844800000E+00  -4.912532178000000E-22  -1.607791010500000E-21   2.148841236100000E-01
   3.238271471900000E-02   1.561117799300000E+00   3.059865356100000E-01   3.057146278700000E-01   1.499999863300000E+00  -1.842292512600000E-21   2.534449658500000E-23   2.159083286900000E-01
   3.871158118000000E-02   1.561477665200000E+00   3.072245778100000E-01   3.063101684900000E-01   1.499999879500000E+00  -3.193331807400000E-21   3.879305826800000E-22   2.169251340500000E-01
   4.511844001300000E-02   1.561836216200000E+00   3.084619523200000E-01   3.068939699400000E-01   1.499999893800000E+00  -4.544371102200000E-21   5.387584319700000E-22   2.179347239900000E-01
   5.160544185800000E-02   1.562193424600000E+00   3.096984803800000E-01   3.074661410800000E-01   1.499999906400000E+00   8.808531814400000E-22  -5.809631397000000E-22   2.189372640500000E-01
   5.817465133200000E-02   1.562549252500000E+00   3.109339446900000E-01   3.080267786200000E-01   1.499999917400000E+00  -4.701861127600000E-22  -1.700684711400000E-21   2.199329002300000E-01
   6.482804209000000E-02   1.562903651500000E+00   3.121680872500000E-01   3.085759674500000E-01   1.499999927200000E+00   4.955038171300000E-21   5.677255060800000E-22   2.209217602500000E-01
   7.156747484400000E-02   1.563256562100000E+00   3.134006087700000E-01   3.091137817300000E-01   1.499999935800000E+00   3.603998877500000E-21   2.950368818600000E-22   2.219039523000000E-01
   7.839469341800000E-02   1.563607913700000E+00   3.146311668000000E-01   3.096402854600000E-01   1.499999943400000E+00  -1.135172205500000E-21  -4.011682160100000E-22   2.228795667200000E-01
   8.531130179599999E-02   1.563957624400000E+00   3.158593762400000E-01   3.101555338800000E-01   1.499999950000000E+00   9.019202896500000E-22   1.731761070100000E-22   2.238486749300000E-01
   9.231875282099999E-02   1.564305601300000E+00   3.170848080500000E-01   3.106595742000000E-01   1.499999955900000E+00  -4.491190041800000E-22  -1.370061938100000E-21   2.248113302700000E-01
   9.941834244099999E-02   1.564651739800000E+00   3.183069882600000E-01   3.111524462800000E-01   1.499999961100000E+00  -8.576421876100001E-21  -7.957176149900000E-22   2.257675696000000E-01
   1.066111796500000E-01   1.564995924300000E+00   3.195254000400000E-01   3.116341845600000E-01   1.499999965600000E+00  -9.927461169900001E-21   6.256596553600000E-22   2.267174117500000E-01
   1.138981900800000E-01   1.565338028200000E+00   3.207394827100000E-01   3.121048185700000E-01   1.499999969600000E+00   2.274026692900000E-21  -1.341094863400000E-21   2.276608605300000E-01
   1.212800950000000E-01   1.565677913800000E+00   3.219486329200000E-01   3.125643742400000E-01   1.499999973200000E+00   1.447551455600000E-20   8.028240671900000E-23   2.285979044500000E-01
   1.287574080100000E-01   1.566015433200000E+00   3.231522060200000E-01   3.130128751500000E-01   1.499999976300000E+00  -4.280518929100000E-22  -1.886472112100000E-21   2.295285188700000E-01
   1.363304114900000E-01   1.566350428600000E+00   3.243495182700000E-01   3.134503438800000E-01   1.499999979000000E+00  -1.533161834100000E-20  -4.650948416600000E-22   2.304526653900000E-01
   1.439991685100000E-01   1.566682732600000E+00   3.255398485600000E-01   3.138768030900000E-01   1.499999981400000E+00   3.646133099700000E-21   9.562824287300000E-22   2.313702958100000E-01
   1.517634981700000E-01   1.567012169800000E+00   3.267224424400000E-01   3.142922771800000E-01   1.499999983500000E+00   2.295093805900000E-21  -1.010472090000000E-21   2.322813512800000E-01
   1.596229863000000E-01   1.567338556500000E+00   3.278965129000000E-01   3.146967926700000E-01   1.499999985400000E+00   9.440545121400000E-22   1.257938127400000E-21   2.331857657700000E-01
   1.675769835200000E-01   1.567661702500000E+00   3.290612474300000E-01   3.150903805300000E-01   1.499999987000000E+00   6.369278796200000E-21   9.852495032400001E-22   2.340834677100000E-01
   1.756245929700000E-01   1.567981411600000E+00   3.302158085000000E-01   3.154730760800000E-01   1.499999988400000E+00  -1.758024075500000E-21   7.125608790300000E-22   2.349743803300000E-01
   1.837646957300000E-01   1.568297482700000E+00   3.313593388900000E-01   3.158449203700000E-01   1.499999989700000E+00  -3.109063369000000E-21   6.516304916400000E-22   2.358584260900000E-01
   1.919959411200000E-01   1.568609711700000E+00   3.324909694100000E-01   3.162059620700000E-01   1.499999990800000E+00   2.316160915800000E-21  -1.103365790300000E-21   2.367355267600000E-01
   2.003167677100000E-01   1.568917891100000E+00   3.336098172400000E-01   3.165562561800000E-01   1.499999991800000E+00   9.651216227000000E-22  -9.525379409800001E-22   2.376056067900000E-01
