   4.411074568600000E+00   5.501403830200000E-01   2.979205623400000E-01   4.624908426800000E-01   1.200000000000000E+01
   4.411012994100000E+00   5.500511910500000E-01   2.978550440800000E-01   4.624269515100000E-01   1.199988998700000E+01
   4.410963764200000E+00   5.500509712100000E-01   2.978550932900000E-01   4.624266583200000E-01   1.199980301900000E+01
   4.410865304600000E+00   5.500505314900000E-01   2.978551916700000E-01   4.624260719100000E-01   1.199962908400000E+01
   4.410668385800000E+00   5.500496519800000E-01   2.978553884000000E-01   4.624248990300000E-01   1.199928121300000E+01
   4.410274549200000E+00   5.500478927000000E-01   2.978557817200000E-01   4.624225530300000E-01   1.199858547000000E+01
   4.409486880700000E+00   5.500443730700000E-01   2.978565678100000E-01   4.624178601200000E-01   1.199719398200000E+01
   4.407911562500000E+00   5.500373295500000E-01   2.978581377100000E-01   4.624084706200000E-01   1.199441099700000E+01
   4.404761000800000E+00   5.500232254100000E-01   2.978612684500000E-01   4.623896768400000E-01   1.198884498700000E+01
   4.399838448200000E+00   5.500011418600000E-01   2.978661359300000E-01   4.623602719800000E-01   1.198014799400000E+01
   4.394916139700000E+00   5.499790023700000E-01   2.978709737800000E-01   4.623308188200000E-01   1.197145087500000E+01
   4.389994075900000E+00   5.499568068500000E-01   2.978757819600000E-01   4.623013172300000E-01   1.196275362900000E+01
   4.385072257000000E+00   5.499345550900000E-01   2.978805603800000E-01   4.622717670700000E-01   1.195405625700000E+01
   4.380150683600000E+00   5.499122470000000E-01   2.978853089900000E-01   4.622421682300000E-01   1.194535875800000E+01
   4.375229356000000E+00   5.498898823900000E-01   2.978900277100000E-01   4.622125205400000E-01   1.193666113300000E+01
   4.370308274600000E+00   5.498674611800000E-01   2.978947165200000E-01   4.621828239300000E-01   1.192796338100000E+01
   4.365387439800000E+00   5.498449832600000E-01   2.978993753700000E-01   4.621530782800000E-01   1.191926550100000E+01
   4.360466852000000E+00   5.498224484999999E-01   2.979040042300000E-01   4.621232834900000E-01   1.191056749400000E+01
   4.355546511700000E+00   5.497998566800000E-01   2.979086029700000E-01   4.620934393500000E-01   1.190186935900000E+01
   4.350626419100000E+00   5.497772077600001E-01   2.979131716000000E-01   4.620635458000000E-01   1.189317109600000E+01
   4.345706574900000E+00   5.497545015400001E-01   2.979177100200000E-01   4.620336027000000E-01   1.188447270500000E+01
   4.340786979300000E+00   5.497317379400000E-01   2.979222182200000E-01   4.620036099400000E-01   1.187577418600000E+01
   4.335867632700000E+00   5.497089167600000E-01   2.979266960800000E-01   4.619735673500000E-01   1.186707553900000E+01
   4.330948535700000E+00   5.496860379500000E-01   2.979311436200000E-01   4.619434748700000E-01   1.185837676300000E+01
   4.326029688500000E+00   5.496631013000000E-01   2.979355607400000E-01   4.619133323200000E-01   1.184967785800000E+01
