   5.865246600700000E+00   1.810704284500000E+01   1.810380395900000E+01   3.424657551100000E-01   2.000000000000000E+01
   5.864282084300000E+00   1.810766998400000E+01   1.810443121100000E+01   3.424657551100000E-01   2.000163593000000E+01
   5.863317508300000E+00   1.810829699300000E+01   1.810505833100000E+01   3.424657551100000E-01   2.000327187400000E+01
   5.861388162700000E+00   1.810955053600000E+01   1.810631209900000E+01   3.424657551100000E-01   2.000654383000000E+01
   5.857528709000000E+00   1.811205579600000E+01   1.810881780700000E+01   3.424657551100000E-01   2.001308799300000E+01
   5.851737620900000E+00   1.811580909700000E+01   1.811257177900000E+01   3.424657551100000E-01   2.002290486700000E+01
   5.843046715500000E+00   1.812142878600000E+01   1.811819247200000E+01   3.424657551100000E-01   2.003763157800000E+01
   5.830000789000000E+00   1.812983535200000E+01   1.812660053900000E+01   3.424657551100000E-01   2.005972475300000E+01
   5.810410524300000E+00   1.814239390700000E+01   1.813916133300000E+01   3.424657551100000E-01   2.009287137100000E+01
   5.780977554800000E+00   1.816111766800000E+01   1.815788842800000E+01   3.424657551100000E-01   2.014260626300000E+01
   5.736722773100000E+00   1.818895103300000E+01   1.818572673600000E+01   3.424657551100000E-01   2.021724077400000E+01
   5.688015418100000E+00   1.821915447900000E+01   1.821593552700000E+01   3.424657551100000E-01   2.029918602700000E+01
   5.639162523700000E+00   1.824901036700000E+01   1.824579668200000E+01   3.424657551100000E-01   2.038117205100000E+01
   5.590167556000000E+00   1.827852756900000E+01   1.827531907500000E+01   3.424657551100000E-01   2.046319597100000E+01
   5.541033843300000E+00   1.830771461200000E+01   1.830451123500000E+01   3.424657551100000E-01   2.054525508400000E+01
   5.491764581900000E+00   1.833657968400000E+01   1.833338134900000E+01   3.424657551100000E-01   2.062734685200000E+01
   5.442362846400000E+00   1.836513066700000E+01   1.836193730500000E+01   3.424657551100000E-01   2.070946888300000E+01
   5.392831589700000E+00   1.839337511300000E+01   1.839018665700000E+01   3.424657551100000E-01   2.079161893300000E+01
   5.343173658100000E+00   1.842132032000000E+01   1.841813670100000E+01   3.424657551000000E-01   2.087379488400000E+01
   5.293391790900000E+00   1.844897329600000E+01   1.844579444900000E+01   3.424657551000000E-01   2.095599474200000E+01
   5.243488629100000E+00   1.847634080100000E+01   1.847316666400000E+01   3.424657551000000E-01   2.103821662600000E+01
   5.193466716500000E+00   1.850342933400000E+01   1.850025984500000E+01   3.424657551000000E-01   2.112045876800000E+01
   5.143328512400000E+00   1.853024519300000E+01   1.852708029100000E+01   3.424657551000000E-01   2.120271948800000E+01
   5.093076387000000E+00   1.855679442800000E+01   1.855363405500000E+01   3.424657551000000E-01   2.128499721000000E+01
   5.042712631000000E+00   1.858308288700000E+01   1.857992698500000E+01   3.424657551000000E-01   2.136729044100000E+01
   4.992239457500000E+00   1.860911621400000E+01   1.860596472900000E+01   3.424657551000000E-01   2.144959777200000E+01
   4.941659006000000E+00   1.863489986000000E+01   1.863175273500000E+01   3.424657551000000E-01   2.153191787100000E+01
   4.890973347800000E+00   1.866043910300000E+01   1.865729628700000E+01   3.424657551000000E-01   2.161424947500000E+01
   4.840184485700000E+00   1.868573903600000E+01   1.868260047600000E+01   3.424657551000000E-01   2.169659139300000E+01
   4.789294360900000E+00   1.871080459800000E+01   1.870767024300000E+01   3.424657551000000E-01   2.177894249500000E+01
   4.738304850100000E+00   1.873564054200000E+01   1.873251034200000E+01   3.424657551000000E-01   2.186130171600000E+01
   4.687217776700000E+00   1.876025150200000E+01   1.875712541000000E+01   3.424657551000000E-01   2.194366804000000E+01
   4.636034906100000E+00   1.878464195100000E+01   1.878151991800000E+01   3.424657551000000E-01   2.202604050900000E+01
   4.584757949500000E+00   1.880881621100000E+01   1.880569819100000E+01   3.424657551000000E-01   2.210841821800000E+01
   4.533388570400000E+00   1.883277849500000E+01   1.882966444300000E+01   3.424657551000000E-01   2.219080030100000E+01
   4.481928381000000E+00   1.885653286900000E+01   1.885342274100000E+01   3.424657551000000E-01   2.227318594400000E+01
