   3.713514129200000E+00   9.638715249400001E+00   9.614324577800000E+00   6.852697069200000E-01   2.000000000000000E+01
   3.713503759800000E+00   9.638746580599999E+00   9.614357130600000E+00   6.852536827300000E-01   2.000046216100000E+01
   3.713493390000000E+00   9.638777910800000E+00   9.614389682400001E+00   6.852376589500000E-01   2.000092433300000E+01
   3.713472648800000E+00   9.638840572299999E+00   9.614454786900000E+00   6.852056107300000E-01   2.000184876400000E+01
   3.713431141400000E+00   9.638965895000000E+00   9.614584995200000E+00   6.851415138900000E-01   2.000369797700000E+01
   3.713348038700000E+00   9.639216537899999E+00   9.614845407900001E+00   6.850133189199999E-01   2.000739776100000E+01
   3.713181462700000E+00   9.639717813400001E+00   9.615366216500000E+00   6.847569247200000E-01   2.001480280300000E+01
   3.712930679700000E+00   9.640469706599999E+00   9.616147393400000E+00   6.843723203099999E-01   2.002592410700000E+01
   3.712552450500000E+00   9.641597508900000E+00   9.617319085800000E+00   6.837953823900000E-01   2.004263702300000E+01
   3.712023013900000E+00   9.643163847600000E+00   9.618946312900000E+00   6.829940127400000E-01   2.006591140500000E+01
   3.711488795700000E+00   9.644730161600000E+00   9.620573434400001E+00   6.821925551500000E-01   2.008925831900000E+01
   3.710949778100000E+00   9.646296488500001E+00   9.622200488900001E+00   6.813910001500000E-01   2.011267830200000E+01
   3.710405955800000E+00   9.647862867100001E+00   9.623827515900000E+00   6.805893378500000E-01   2.013617186500000E+01
   3.709857316200000E+00   9.649429336700001E+00   9.625454555499999E+00   6.797875578800000E-01   2.015973955800000E+01
   3.709303846200000E+00   9.650995935699999E+00   9.627081646900001E+00   6.789856506000000E-01   2.018338192000000E+01
   3.708745538200000E+00   9.652562704099999E+00   9.628708831100001E+00   6.781836052500000E-01   2.020709950200000E+01
   3.708182382100000E+00   9.654129681000001E+00   9.630336147800000E+00   6.773814118000000E-01   2.023089285100000E+01
   3.707614361700000E+00   9.655696906699999E+00   9.631963638300000E+00   6.765790594300000E-01   2.025476255800000E+01
   3.707041470400000E+00   9.657264420500001E+00   9.633591342700001E+00   6.757765378900000E-01   2.027870917000000E+01
   3.706463689200000E+00   9.658832263200001E+00   9.635219302599999E+00   6.749738361900000E-01   2.030273330300000E+01
   3.705881009200000E+00   9.660400475199999E+00   9.636847559200000E+00   6.741709435900000E-01   2.032683553400000E+01
   3.705293416000000E+00   9.661969097800000E+00   9.638476154799999E+00   6.733678487500000E-01   2.035101648000000E+01
   3.704700892000000E+00   9.663538171800001E+00   9.640105131000000E+00   6.725645408000001E-01   2.037527676300000E+01
   3.704103425800000E+00   9.665107738700000E+00   9.641734530100001E+00   6.717610083300000E-01   2.039961699800000E+01
   3.703501005100000E+00   9.666677840700000E+00   9.643364395200001E+00   6.709572397800000E-01   2.042403781400000E+01
   3.702893611500000E+00   9.668248519300001E+00   9.644994768700000E+00   6.701532237700000E-01   2.044853986400000E+01
   3.702281221600000E+00   9.669819816200000E+00   9.646625693000001E+00   6.693489490500000E-01   2.047312381900000E+01
   3.701663833500000E+00   9.671391776300000E+00   9.648257214299999E+00   6.685444025500000E-01   2.049779032300000E+01
   3.701041417800000E+00   9.672964439899999E+00   9.649889373300001E+00   6.677395737500000E-01   2.052254006000000E+01
   3.700413965600000E+00   9.674537852800000E+00   9.651522217000000E+00   6.669344492300000E-01   2.054737372200000E+01
   3.699781447000000E+00   9.676112057799999E+00   9.653155789099999E+00   6.661290171699999E-01   2.057229204000000E+01
   3.699143859100000E+00   9.677687098800000E+00   9.654790134200001E+00   6.653232653000000E-01   2.059729565900000E+01
   3.698501174100000E+00   9.679263020800001E+00   9.656425298400000E+00   6.645171806500000E-01   2.062238534700000E+01
   3.697853368300000E+00   9.680839869000000E+00   9.658061327700000E+00   6.637107503900000E-01   2.064756185400000E+01
   3.697200430900000E+00   9.682417688999999E+00   9.659698268700000E+00   6.629039613400000E-01   2.067282589900000E+01
   3.696542330300000E+00   9.683996524599999E+00   9.661336166100000E+00   6.620968013800000E-01   2.069817825200000E+01
   3.695879057900000E+00   9.685576425200001E+00   9.662975070300000E+00   6.612892555600000E-01   2.072361968600000E+01
   3.695210579400000E+00   9.687157435700000E+00   9.664615027100000E+00   6.604813113100000E-01   2.074915100600000E+01
   3.694536882200000E+00   9.688739602700000E+00   9.666256083900000E+00   6.596729552200000E-01   2.077477296700000E+01
   3.693857934500000E+00   9.690322975400001E+00   9.667898291200000E+00   6.588641725100000E-01   2.080048643900000E+01
   3.693173718100000E+00   9.691907602000001E+00   9.669541698000000E+00   6.580549491000000E-01   2.082629223000000E+01
   3.692484207600000E+00   9.693493529900000E+00   9.671186352699999E+00   6.572452713200000E-01   2.085219116500000E+01
   3.691789374700000E+00   9.695080809000000E+00   9.672832306000000E+00   6.564351243500000E-01   2.087818412400000E+01
   3.691089202900000E+00   9.696669489900000E+00   9.674479609800001E+00   6.556244929200000E-01   2.090427195900000E+01
   3.690383656400000E+00   9.698259621800000E+00   9.676128314100000E+00   6.548133627300000E-01   2.093045557400000E+01
   3.689672709900000E+00   9.699851256600001E+00   9.677778472000000E+00   6.540017180300000E-01   2.095673588300000E+01
   3.688956337000000E+00   9.701444444300000E+00   9.679430134400000E+00   6.531895441600000E-01   2.098311377700000E+01
   3.688234510800000E+00   9.703039238800001E+00   9.681083356100000E+00   6.523768246700000E-01   2.100959021100000E+01
   3.687507198300000E+00   9.704635691700000E+00   9.682738190000000E+00   6.515635441199999E-01   2.103616613700000E+01
   3.686774371300000E+00   9.706233857400001E+00   9.684394691500000E+00   6.507496858900000E-01   2.106284253400000E+01
   3.686035999900000E+00   9.707833788700000E+00   9.686052914399999E+00   6.499352342800000E-01   2.108962036700000E+01
   3.685292056200000E+00   9.709435541300000E+00   9.687712915500001E+00   6.491201721400000E-01   2.111650064200000E+01
   3.684542500400000E+00   9.711039170999999E+00   9.689374751700001E+00   6.483044824000000E-01   2.114348441700000E+01
   3.683787304300000E+00   9.712644732899999E+00   9.691038479200000E+00   6.474881483400000E-01   2.117057270200000E+01
   3.683026429600000E+00   9.714252284600001E+00   9.692704156700000E+00   6.466711522400000E-01   2.119776658500000E+01
   3.682259849400000E+00   9.715861885000001E+00   9.694371844400001E+00   6.458534757000000E-01   2.122506713800000E+01
   3.681487521300000E+00   9.717473590399999E+00   9.696041599400001E+00   6.450351018300000E-01   2.125247545600000E+01
   3.680709412700000E+00   9.719087461000001E+00   9.697713483299999E+00   6.442160117800000E-01   2.127999266200000E+01
   3.679925488600000E+00   9.720703558200000E+00   9.699387558800000E+00   6.433961862899999E-01   2.130761991100000E+01
   3.679135698000000E+00   9.722321941000001E+00   9.701063885600000E+00   6.425756074700000E-01   2.133535838600000E+01
   3.678340020000000E+00   9.723942673600000E+00   9.702742529700000E+00   6.417542547300000E-01   2.136320924600000E+01
   3.677538400300000E+00   9.725565817600000E+00   9.704423553400000E+00   6.409321092100000E-01   2.139117373400000E+01
   3.676730807900000E+00   9.727191436800000E+00   9.706107021999999E+00   6.401091508200000E-01   2.141925305100000E+01
   3.675917193400000E+00   9.728819596199999E+00   9.707793001700001E+00   6.392853591800000E-01   2.144744848800000E+01
   3.675097521400000E+00   9.730450361600001E+00   9.709481559600000E+00   6.384607135000000E-01   2.147576130400000E+01
   3.674271738600000E+00   9.732083800200000E+00   9.711172764200001E+00   6.376351925800000E-01   2.150419284900000E+01
   3.673439800000000E+00   9.733719979400000E+00   9.712866684000000E+00   6.368087751900000E-01   2.153274445200000E+01
   3.672601672100000E+00   9.735358968900000E+00   9.714563390200000E+00   6.359814391500000E-01   2.156141743900000E+01
   3.671757294700000E+00   9.737000838100000E+00   9.716262953399999E+00   6.351531624900000E-01   2.159021324300000E+01
   3.670906625100000E+00   9.738645658399999E+00   9.717965446599999E+00   6.343239225100000E-01   2.161913326300000E+01
   3.670049612300000E+00   9.740293502900000E+00   9.719670944100001E+00   6.334936958000000E-01   2.164817896300000E+01
   3.669186201500000E+00   9.741944444700000E+00   9.721379520199999E+00   6.326624592100000E-01   2.167735182700000E+01
   3.668316348100000E+00   9.743598559800001E+00   9.723091252700000E+00   6.318301881200000E-01   2.170665335500000E+01
   3.667439991300000E+00   9.745255923100000E+00   9.724806217599999E+00   6.309968588900000E-01   2.173608509200000E+01
   3.666557085100000E+00   9.746916613300000E+00   9.726524495400000E+00   6.301624459900000E-01   2.176564860000000E+01
   3.665667563700000E+00   9.748580709800001E+00   9.728246166600000E+00   6.293269239200000E-01   2.179534552600000E+01
