   2.579038112300000E+00   6.733959817600000E+00   1.028966347200000E+01   9.999567941900001E-01   2.000000000000000E+01
   2.578864185000000E+00   6.733768126100000E+00   1.028993307900000E+01   9.999568171700000E-01   2.000096432100000E+01
   2.578516355800000E+00   6.733384784400000E+00   1.029047230500000E+01   9.999568630900000E-01   2.000289297700000E+01
   2.577820798300000E+00   6.732618266400000E+00   1.029166616600000E+01   9.999569527700000E-01   2.000675034200000E+01
   2.576430087300000E+00   6.731085891900000E+00   1.029379018400000E+01   9.999571358400000E-01   2.001446528400000E+01
   2.574692455300000E+00   6.729171662300000E+00   1.029644563700000E+01   9.999573633100000E-01   2.002410936100000E+01
   2.572955663600000E+00   6.727258806500000E+00   1.029919233300000E+01   9.999575888600000E-01   2.003375387900000E+01
   2.571219711500000E+00   6.725347322100000E+00   1.030187388100000E+01   9.999578134600000E-01   2.004339883900000E+01
   2.569484598300000E+00   6.723437206900000E+00   1.030455606400000E+01   9.999580365700000E-01   2.005304423800000E+01
   2.567750323300000E+00   6.721528458400000E+00   1.030710520800000E+01   9.999582569700000E-01   2.006269007500000E+01
   2.566016885800000E+00   6.719621074500000E+00   1.030981604700000E+01   9.999584764700000E-01   2.007233634900000E+01
   2.564284285100000E+00   6.717715052700000E+00   1.031252767800000E+01   9.999586945000000E-01   2.008198306000000E+01
   2.562552520500000E+00   6.715810390700000E+00   1.031528877200000E+01   9.999589043600000E-01   2.009163020600000E+01
   2.560821591400000E+00   6.713907086500000E+00   1.031799469200000E+01   9.999591187600000E-01   2.010127778500000E+01
   2.559091497000000E+00   6.712005137500000E+00   1.032070155800000E+01   9.999593317300000E-01   2.011092579800000E+01
   2.557362236600000E+00   6.710104541800000E+00   1.032338720700000E+01   9.999595476900000E-01   2.012057424100000E+01
   2.555633809600000E+00   6.708205297000000E+00   1.032608190200000E+01   9.999597623599999E-01   2.013022311600000E+01
   2.553906215300000E+00   6.706307400900000E+00   1.032877769900000E+01   9.999599756100001E-01   2.013987241900000E+01
   2.552179452900000E+00   6.704410851400000E+00   1.033141840400000E+01   9.999601866600000E-01   2.014952215100000E+01
   2.550453521800000E+00   6.702515646300000E+00   1.033411043800000E+01   9.999603972000000E-01   2.015917231000000E+01
   2.548728421300000E+00   6.700621783500000E+00   1.033680499600000E+01   9.999606063599999E-01   2.016882289500000E+01
   2.547004150700000E+00   6.698729260800000E+00   1.033958225800000E+01   9.999608134600000E-01   2.017847390500000E+01
   2.545280709300000E+00   6.696838076200000E+00   1.034228523200000E+01   9.999610199800000E-01   2.018812533900000E+01
   2.543558096500000E+00   6.694948227600000E+00   1.034498962600000E+01   9.999612251400000E-01   2.019777719600000E+01
   2.541836311500000E+00   6.693059712800000E+00   1.034788728400000E+01   9.999614306600000E-01   2.020742947400000E+01
   2.540115353600000E+00   6.691172529800000E+00   1.035062448100000E+01   9.999616323900000E-01   2.021708217300000E+01
